driver,raceId,avgLapTime,points
David Coulthard,24,82.96855714285714,6.0
David Coulthard,25,79.44738571428572,6.0
David Coulthard,27,82.62455223880598,6.0
David Coulthard,28,84.53534285714287,6.0
David Coulthard,29,104.06355357142857,6.0
David Coulthard,30,115.46716279069767,6.0
David Coulthard,31,100.56528846153846,6.0
David Coulthard,32,115.61788524590163,8.0
David Coulthard,34,99.86151785714286,8.0
David Coulthard,39,85.45478461538461,4.0
David Coulthard,40,79.49482894736842,4.0
David Coulthard,41,91.03252777777777,4.0
David Coulthard,43,79.53010144927536,4.0
David Coulthard,44,85.31886206896552,4.0
David Coulthard,45,127.6669,8.0
David Coulthard,46,83.65333333333334,8.0
David Coulthard,47,90.91672413793104,8.0
David Coulthard,48,96.129,8.0
David Coulthard,49,113.2365172413793,8.0
David Coulthard,50,108.28173134328358,13.0
David Coulthard,51,106.41330357142859,14.0
David Coulthard,52,76.21167142857144,14.0
David Coulthard,53,95.8201052631579,0.0
David Coulthard,54,100.7499,0.0
David Coulthard,55,100.38338596491228,1.0
David Coulthard,56,90.91485106382977,1.0
David Coulthard,57,130.8375,1.0
David Coulthard,58,80.72319999999999,1.0
David Coulthard,59,80.45402564102564,7.0
David Coulthard,60,88.06244067796611,7.0
David Coulthard,61,82.55343478260869,8.0
David Coulthard,62,79.15290277777778,10.0
David Coulthard,63,80.34953623188406,10.0
David Coulthard,64,79.98665151515151,10.0
David Coulthard,65,98.00079710144928,14.0
David Coulthard,66,93.95665454545454,14.0
David Coulthard,67,86.55000000000001,14.0
David Coulthard,68,106.36683928571428,14.0
David Coulthard,69,98.89091428571427,14.0
David Coulthard,70,95.02364285714285,14.0
David Coulthard,71,89.00819298245614,5.0
David Coulthard,72,99.3978392857143,8.0
David Coulthard,73,95.94060714285715,9.0
David Coulthard,74,86.68429508196722,9.0
David Coulthard,75,80.6033076923077,10.0
David Coulthard,76,78.79004347826087,10.0
David Coulthard,77,93.86840677966102,15.0
David Coulthard,78,80.64239130434783,17.0
David Coulthard,80,80.03910144927536,17.0
David Coulthard,81,87.00838983050848,17.0
David Coulthard,82,78.22834328358209,19.0
David Coulthard,84,88.6853448275862,21.0
David Coulthard,85,86.36828846153846,21.0
David Coulthard,86,130.97783333333334,21.0
David Coulthard,88,101.39269811320754,24.0
David Coulthard,89,107.81901785714285,24.0
David Coulthard,90,88.79256140350878,1.0
David Coulthard,91,98.58192857142856,4.0
David Coulthard,92,94.71415999999999,4.0
David Coulthard,93,85.56311475409836,4.0
David Coulthard,94,81.4526,4.0
David Coulthard,95,85.1165,4.0
David Coulthard,96,94.645,4.0
David Coulthard,97,77.55995652173912,7.0
David Coulthard,98,84.5073888888889,9.0
David Coulthard,99,77.90932857142857,12.0
David Coulthard,100,85.03946666666667,14.0
David Coulthard,101,76.57695454545454,19.0
David Coulthard,102,83.4152463768116,19.0
David Coulthard,103,126.66463636363636,21.0
David Coulthard,104,85.88466037735849,24.0
David Coulthard,105,97.01855357142857,24.0
David Coulthard,106,96.88518421052632,24.0
David Coulthard,107,75.69864285714286,24.0
David Coulthard,108,97.96765517241379,10.0
David Coulthard,109,101.7065,10.0
David Coulthard,110,101.5897037037037,15.0
David Coulthard,111,85.50756451612904,19.0
David Coulthard,112,99.05841176470588,19.0
David Coulthard,113,73.98011594202899,23.0
David Coulthard,114,79.23380769230769,25.0
David Coulthard,115,79.86663829787234,25.0
David Coulthard,116,95.79442857142858,25.0
David Coulthard,117,78.42145714285715,29.0
David Coulthard,118,89.23968333333333,33.0
David Coulthard,119,80.5108656716418,41.0
David Coulthard,120,85.68564285714285,45.0
David Coulthard,121,84.84926666666667,45.0
David Coulthard,122,83.54266666666666,45.0
David Coulthard,123,96.66711320754717,51.0
David Coulthard,126,78.34891549295774,4.0
David Coulthard,127,87.73275409836066,5.0
David Coulthard,128,84.19390769230769,9.0
David Coulthard,129,80.03146478873239,10.0
David Coulthard,130,81.2699358974359,20.0
David Coulthard,131,80.24632857142858,26.0
David Coulthard,132,96.20122222222223,26.0
David Coulthard,133,95.82675862068966,26.0
David Coulthard,134,77.24738888888889,30.0
David Coulthard,135,79.89046969696969,32.0
David Coulthard,136,79.82858441558442,34.0
David Coulthard,137,111.36345454545454,37.0
David Coulthard,138,87.71754716981131,37.0
David Coulthard,139,75.01004109589041,41.0
David Coulthard,140,104.03814285714286,41.0
David Coulthard,141,101.86639655172414,6.0
David Coulthard,142,117.8792,10.0
David Coulthard,143,83.67371830985915,20.0
David Coulthard,144,87.88982258064516,26.0
David Coulthard,145,84.84492307692308,28.0
David Coulthard,146,74.16798591549295,38.0
David Coulthard,147,83.78484415584416,40.0
David Coulthard,148,83.87059259259259,40.0
David Coulthard,149,80.71219402985074,44.0
David Coulthard,150,78.23252777777778,47.0
David Coulthard,151,95.71950000000001,47.0
David Coulthard,152,104.60955555555556,47.0
David Coulthard,153,79.3975974025974,51.0
David Coulthard,154,113.75277777777778,57.0
David Coulthard,155,89.15749999999998,57.0
David Coulthard,156,76.3682602739726,61.0
David Coulthard,157,99.55773584905661,65.0
David Coulthard,160,89.52877419354839,4.0
David Coulthard,161,88.83513333333333,14.0
David Coulthard,162,86.94547692307692,20.0
David Coulthard,163,92.84498484848486,24.0
David Coulthard,164,84.20785897435897,34.0
David Coulthard,165,88.90621739130435,34.0
David Coulthard,166,81.74358333333333,44.0
David Coulthard,167,74.7655352112676,50.0
David Coulthard,168,114.56857777777779,54.0
David Coulthard,169,82.36784415584415,58.0
David Coulthard,170,121.31306818181817,61.0
David Coulthard,172,79.72186301369862,63.0
David Coulthard,173,103.0820566037736,67.0
David Coulthard,174,102.76726785714285,73.0
David Coulthard,177,90.79124193548387,6.0
David Coulthard,178,85.11286111111112,6.0
David Coulthard,179,87.07543076923078,12.0
David Coulthard,180,88.41639130434783,12.0
David Coulthard,181,80.59644444444444,12.0
David Coulthard,182,92.50240000000001,22.0
David Coulthard,183,74.54578873239437,28.0
David Coulthard,184,109.67593333333335,30.0
David Coulthard,185,83.02911688311688,36.0
David Coulthard,186,116.88765909090908,46.0
David Coulthard,187,87.56726415094339,48.0
David Coulthard,188,92.6941081081081,48.0
David Coulthard,189,104.34307142857143,48.0
David Coulthard,190,106.56099999999999,48.0
David Coulthard,191,94.94306896551724,6.0
David Coulthard,192,81.01179166666667,12.0
David Coulthard,193,91.61008333333334,13.0
David Coulthard,194,91.36440322580646,23.0
David Coulthard,195,86.57016923076922,29.0
David Coulthard,196,84.84864705882353,29.0
David Coulthard,197,98.92572222222222,29.0
David Coulthard,198,81.32024285714286,30.0
David Coulthard,199,99.6934054054054,30.0
David Coulthard,200,76.75176056338029,36.0
David Coulthard,201,107.74246666666667,42.0
David Coulthard,202,82.27251948051949,48.0
David Coulthard,203,159.7746923076923,48.0
David Coulthard,204,87.130625,48.0
David Coulthard,205,83.11870149253733,52.0
David Coulthard,206,103.33721568627452,56.0
David Coulthard,207,93.59858620689656,10.0
David Coulthard,208,81.27887323943662,10.0
David Coulthard,210,89.77942105263158,10.0
David Coulthard,211,131.201,10.0
David Coulthard,212,85.400625,11.0
David Coulthard,213,87.0073888888889,11.0
David Coulthard,214,83.38821126760564,11.0
David Coulthard,215,90.04905084745764,14.0
David Coulthard,216,142.326,14.0
David Coulthard,217,82.38001538461539,14.0
David Coulthard,218,143.17763157894737,14.0
David Coulthard,219,87.25677358490567,24.0
David Coulthard,220,74.06912676056338,30.0
David Coulthard,221,81.36847619047619,30.0
David Coulthard,222,102.52086538461539,30.0
David Coulthard,223,86.07863768115942,36.0
David Coulthard,226,96.78780555555555,0.0
David Coulthard,227,84.16876119402984,4.0
David Coulthard,228,92.00063636363636,4.0
David Coulthard,229,96.67276000000001,10.0
David Coulthard,231,84.45127536231884,13.0
David Coulthard,232,81.55877464788732,14.0
David Coulthard,233,92.84231147540984,16.0
David Coulthard,234,109.90251111111112,18.0
David Coulthard,235,83.93660869565217,18.0
David Coulthard,236,122.1571081081081,18.0
David Coulthard,237,98.08,18.0
David Coulthard,238,89.47289705882353,18.0
David Coulthard,239,108.44276923076924,18.0
Jarno Trulli,1,97.5411724137931,6.0
Jarno Trulli,2,108.92887096774194,8.5
Jarno Trulli,3,149.04672222222223,8.5
Jarno Trulli,4,96.79564912280702,14.5
Jarno Trulli,6,79.07622077922078,14.5
Jarno Trulli,7,89.87398275862068,19.5
Jarno Trulli,8,83.96058333333333,21.5
Jarno Trulli,9,98.238,21.5
Jarno Trulli,10,85.31497142857143,22.5
Jarno Trulli,11,102.03185964912281,22.5
Jarno Trulli,12,123.21933333333332,22.5
Jarno Trulli,13,88.22971153846153,22.5
Jarno Trulli,14,115.39911475409836,22.5
Jarno Trulli,15,100.10037735849056,30.5
Jarno Trulli,17,103.23236363636363,32.5
Jarno Trulli,19,98.64976785714285,5.0
Jarno Trulli,20,96.63656140350876,8.0
Jarno Trulli,21,90.2800909090909,9.0
Jarno Trulli,22,91.13439655172414,9.0
Jarno Trulli,23,97.00289333333333,9.0
Jarno Trulli,24,83.31745714285714,12.0
Jarno Trulli,25,79.12135714285714,18.0
Jarno Trulli,26,101.13410169491526,20.0
Jarno Trulli,27,82.3592985074627,20.0
Jarno Trulli,28,84.05022857142856,22.0
Jarno Trulli,29,101.45654385964913,26.0
Jarno Trulli,30,116.75834883720931,26.0
Jarno Trulli,31,99.49901886792453,26.0
Jarno Trulli,32,116.43126000000001,26.0
Jarno Trulli,33,81.27849253731343,30.0
Jarno Trulli,34,155.8055,30.0
Jarno Trulli,35,80.56194366197184,31.0
Jarno Trulli,36,90.59022807017544,0.0
Jarno Trulli,37,100.09039285714286,2.0
Jarno Trulli,38,99.80501754385966,4.0
Jarno Trulli,39,89.7685,4.0
Jarno Trulli,40,79.8350394736842,4.0
Jarno Trulli,41,90.44972413793103,4.0
Jarno Trulli,42,75.84476712328767,7.0
Jarno Trulli,43,139.632,7.0
Jarno Trulli,44,86.75695348837209,7.0
Jarno Trulli,45,130.11988135593222,7.0
Jarno Trulli,46,83.63036231884058,7.0
Jarno Trulli,47,91.79242105263157,7.0
Jarno Trulli,48,90.48192452830189,7.0
Jarno Trulli,49,112.33452272727273,7.0
Jarno Trulli,50,110.09771212121211,7.0
Jarno Trulli,51,107.27176363636364,7.0
Jarno Trulli,52,75.86757142857142,8.0
Jarno Trulli,53,97.34760714285714,0.0
Jarno Trulli,54,98.94803636363636,0.0
Jarno Trulli,56,104.3934,0.0
Jarno Trulli,57,97.64369491525424,0.0
Jarno Trulli,58,80.38801538461537,0.0
Jarno Trulli,59,80.58475,0.0
Jarno Trulli,60,87.71961016949153,0.0
Jarno Trulli,61,82.44755072463768,3.0
Jarno Trulli,62,78.06579452054794,8.0
Jarno Trulli,63,80.89658974358974,8.0
Jarno Trulli,64,79.07816417910448,10.0
Jarno Trulli,65,99.30798461538461,10.0
Jarno Trulli,66,93.56494736842106,10.0
Jarno Trulli,67,85.59692452830188,12.0
Jarno Trulli,68,113.03655263157896,12.0
Jarno Trulli,69,95.85150943396226,15.0
Jarno Trulli,70,101.7071,15.0
Jarno Trulli,71,89.832350877193,0.0
Jarno Trulli,72,98.5368392857143,8.0
Jarno Trulli,73,94.24456140350877,16.0
Jarno Trulli,74,86.00288709677419,20.0
Jarno Trulli,75,80.04207575757576,26.0
Jarno Trulli,76,82.78184415584415,26.0
Jarno Trulli,77,94.53794915254237,27.0
Jarno Trulli,78,79.78620967741935,27.0
Jarno Trulli,80,79.5711884057971,31.0
Jarno Trulli,81,85.84065000000001,31.0
Jarno Trulli,82,79.8275625,31.0
Jarno Trulli,83,84.28247142857143,36.0
Jarno Trulli,84,88.44610344827586,39.0
Jarno Trulli,85,84.95179245283018,43.0
Jarno Trulli,86,126.99414705882354,43.0
Jarno Trulli,87,77.45978260869566,43.0
Jarno Trulli,88,133.57044444444443,43.0
Jarno Trulli,89,110.11712727272727,43.0
Jarno Trulli,90,88.71552631578948,2.0
Jarno Trulli,91,98.30089285714287,6.0
Jarno Trulli,92,93.80857894736842,11.0
Jarno Trulli,93,84.1271935483871,15.0
Jarno Trulli,94,80.07780303030303,21.0
Jarno Trulli,95,82.4233896103896,31.0
Jarno Trulli,96,93.47956666666667,36.0
Jarno Trulli,98,83.07476712328767,41.0
Jarno Trulli,99,77.86021428571429,46.0
Jarno Trulli,100,82.92494871794871,46.0
Jarno Trulli,101,77.35009090909091,46.0
Jarno Trulli,102,83.7109756097561,46.0
Jarno Trulli,103,126.7588409090909,46.0
Jarno Trulli,104,86.50498113207547,46.0
Jarno Trulli,106,97.60586538461538,46.0
Jarno Trulli,107,75.88858571428571,46.0
Jarno Trulli,108,98.63663793103449,4.0
Jarno Trulli,109,100.82345454545454,8.0
Jarno Trulli,110,102.29027777777777,9.0
Jarno Trulli,111,87.75855737704919,9.0
Jarno Trulli,113,74.69175,10.0
Jarno Trulli,114,79.23053846153846,13.0
Jarno Trulli,115,90.76786363636364,13.0
Jarno Trulli,116,95.33521621621621,13.0
Jarno Trulli,117,79.6223111111111,13.0
Jarno Trulli,118,89.34368333333333,16.0
Jarno Trulli,119,80.5646119402985,22.0
Jarno Trulli,120,86.19044927536231,24.0
Jarno Trulli,122,77.59350684931506,29.0
Jarno Trulli,123,97.09456603773585,33.0
Jarno Trulli,127,88.48463934426229,0.0
Jarno Trulli,128,85.2745873015873,0.0
Jarno Trulli,129,84.91606818181818,0.0
Jarno Trulli,130,82.41331168831168,3.0
Jarno Trulli,131,80.92941428571429,4.0
Jarno Trulli,132,96.94788135593221,4.0
Jarno Trulli,133,99.51406896551724,4.0
Jarno Trulli,134,77.94920408163266,4.0
Jarno Trulli,135,81.48547222222221,4.0
Jarno Trulli,136,80.48932894736842,4.0
Jarno Trulli,137,112.62002857142858,4.0
Jarno Trulli,138,87.51322641509434,7.0
Jarno Trulli,139,75.68193150684931,9.0
Jarno Trulli,140,99.93509375000001,9.0
Jarno Trulli,142,119.60725925925927,0.0
Jarno Trulli,143,85.62041428571429,2.0
Jarno Trulli,144,89.19959677419355,4.0
Jarno Trulli,145,84.83933846153846,7.0
Jarno Trulli,146,89.08342857142857,7.0
Jarno Trulli,147,84.16656666666667,7.0
Jarno Trulli,148,83.69369841269842,7.0
Jarno Trulli,149,81.71388636363636,7.0
Jarno Trulli,150,78.94334722222223,9.0
Jarno Trulli,152,107.01658823529411,9.0
Jarno Trulli,153,81.62747999999999,9.0
Jarno Trulli,154,115.13016666666665,9.0
Jarno Trulli,155,89.09013461538461,9.0
Jarno Trulli,156,77.48431944444445,12.0
Jarno Trulli,157,102.5248,12.0
Jarno Trulli,159,78.42325352112677,3.0
Jarno Trulli,160,90.64308620689656,3.0
Jarno Trulli,161,90.15635,4.0
Jarno Trulli,162,88.736140625,4.0
Jarno Trulli,164,84.88,4.0
Jarno Trulli,165,88.89855072463769,5.0
Jarno Trulli,166,82.79365277777778,6.0
Jarno Trulli,168,115.22931111111112,6.0
Jarno Trulli,169,83.68786842105264,6.0
Jarno Trulli,170,148.89325000000002,6.0
Jarno Trulli,172,95.01383333333332,6.0
Jarno Trulli,173,105.38998076923076,6.0
Jarno Trulli,174,106.11441818181818,6.0
Jarno Trulli,178,85.79019480519482,0.0
Jarno Trulli,179,88.5004375,1.0
Jarno Trulli,181,99.47380555555556,1.0
Jarno Trulli,182,93.70315000000001,1.0
Jarno Trulli,183,75.83630000000001,1.0
Jarno Trulli,184,111.12159999999999,1.0
Jarno Trulli,185,84.26597368421052,1.0
Jarno Trulli,186,119.07297727272727,1.0
Jarno Trulli,187,89.80451724137932,1.0
Jarno Trulli,188,92.98383333333334,7.0
Jarno Trulli,190,107.56966666666666,7.0
Jarno Trulli,193,93.69111428571428,0.0
Jarno Trulli,194,94.64976470588236,0.0
Jarno Trulli,195,89.31569841269841,0.0
Jarno Trulli,196,88.80764285714285,0.0
Jarno Trulli,198,83.74038181818182,0.0
Jarno Trulli,199,108.20537837837838,0.0
Jarno Trulli,200,78.4791,0.0
Jarno Trulli,201,110.31170454545455,0.0
Jarno Trulli,202,85.75660714285713,0.0
Jarno Trulli,203,149.57692857142857,1.0
Jarno Trulli,204,92.94796000000001,1.0
Jarno Trulli,205,87.4925,1.0
Jarno Trulli,206,106.51391666666666,1.0
Jarno Trulli,207,98.78967272727273,0.0
Jarno Trulli,208,81.88874647887323,0.0
Jarno Trulli,209,95.89359154929578,0.0
Jarno Trulli,211,127.52514285714285,0.0
Jarno Trulli,212,88.05416129032258,0.0
Jarno Trulli,213,88.1416875,0.0
Jarno Trulli,214,85.23547142857143,0.0
Jarno Trulli,215,91.28996551724138,0.0
Jarno Trulli,216,108.58246666666668,3.0
Jarno Trulli,217,83.4117012987013,3.0
Jarno Trulli,218,135.77778571428573,3.0
Jarno Trulli,219,88.43990566037735,3.0
Jarno Trulli,220,74.32332758620689,3.0
Jarno Trulli,337,129.3726304347826,0.0
Jarno Trulli,339,110.89494117647058,0.0
Jarno Trulli,340,151.10596153846154,0.0
Jarno Trulli,341,92.53512698412698,0.0
Jarno Trulli,342,86.57632352941175,0.0
Jarno Trulli,343,96.17475,0.0
Jarno Trulli,344,87.57159523809524,0.0
Jarno Trulli,345,115.13530188679246,0.0
Jarno Trulli,346,101.4385294117647,0.0
Jarno Trulli,347,196.05166666666665,0.0
Jarno Trulli,348,90.57498507462687,0.0
Jarno Trulli,349,125.9742142857143,0.0
Jarno Trulli,350,91.37271739130436,0.0
Jarno Trulli,351,135.1954814814815,0.0
Jarno Trulli,352,107.65835294117647,0.0
Jarno Trulli,353,271.82224,0.0
Jarno Trulli,354,82.00669565217392,0.0
Jarno Trulli,355,114.94345098039216,0.0
Jarno Trulli,841,97.38457142857143,0.0
Jarno Trulli,842,109.03129032258065,0.0
Jarno Trulli,843,106.43952727272728,0.0
Jarno Trulli,844,96.20822807017544,0.0
Jarno Trulli,845,93.925046875,0.0
Jarno Trulli,846,102.88743421052631,0.0
Jarno Trulli,847,213.94655072463772,0.0
Jarno Trulli,848,109.56029090909091,0.0
Jarno Trulli,849,118.19179999999999,0.0
Jarno Trulli,851,107.42488235294117,0.0
Jarno Trulli,852,121.29704651162791,0.0
Jarno Trulli,853,95.65174509803923,0.0
Jarno Trulli,854,126.62219148936171,0.0
Jarno Trulli,855,104.70881132075472,0.0
Jarno Trulli,856,109.73444444444443,0.0
Jarno Trulli,857,99.24527272727272,0.0
Jarno Trulli,858,110.82837735849056,0.0
Jarno Trulli,859,81.36798550724637,0.0
Adrian Sutil,1,97.62274137931034,0.0
Adrian Sutil,2,111.94753333333333,0.0
Adrian Sutil,3,128.63774,0.0
Adrian Sutil,4,98.64910714285715,0.0
Adrian Sutil,6,79.11337662337662,0.0
Adrian Sutil,7,91.33708771929824,0.0
Adrian Sutil,8,85.31244067796611,0.0
Adrian Sutil,9,97.92085,0.0
Adrian Sutil,10,104.266,0.0
Adrian Sutil,11,101.74077192982456,0.0
Adrian Sutil,12,115.30979545454547,0.0
Adrian Sutil,13,87.0346603773585,5.0
Adrian Sutil,14,123.33452173913044,5.0
Adrian Sutil,15,100.2906037735849,5.0
Adrian Sutil,17,104.63753703703703,5.0
Adrian Sutil,20,100.02812727272726,0.0
Adrian Sutil,22,92.48198245614034,0.0
Adrian Sutil,23,97.48101492537313,0.0
Adrian Sutil,24,82.52846153846153,0.0
Adrian Sutil,25,80.82610144927537,0.0
Adrian Sutil,26,101.94,0.0
Adrian Sutil,27,82.84122388059701,0.0
Adrian Sutil,28,88.25333870967742,0.0
Adrian Sutil,29,103.60817073170733,0.0
Adrian Sutil,30,115.55946511627907,0.0
Adrian Sutil,31,103.23558823529413,0.0
Adrian Sutil,32,116.01338775510204,0.0
Adrian Sutil,33,83.014625,0.0
Adrian Sutil,34,101.84161538461538,0.0
Adrian Sutil,35,82.19198550724639,0.0
Adrian Sutil,36,92.92733928571428,0.0
Adrian Sutil,38,106.09641509433962,0.0
Adrian Sutil,39,87.45100000000001,0.0
Adrian Sutil,40,80.72300000000001,0.0
Adrian Sutil,41,81.41166666666666,0.0
Adrian Sutil,42,77.17459154929577,0.0
Adrian Sutil,43,80.8022205882353,0.0
Adrian Sutil,44,86.5574375,0.0
Adrian Sutil,45,144.3545,0.0
Adrian Sutil,46,85.12944117647058,0.0
Adrian Sutil,47,97.05554716981133,0.0
Adrian Sutil,48,92.09684615384616,0.0
Adrian Sutil,49,113.37627906976745,0.0
Adrian Sutil,50,108.87623880597015,1.0
Adrian Sutil,51,114.70858333333332,1.0
Adrian Sutil,52,88.84976744186046,1.0
Adrian Sutil,337,123.33375510204083,0.0
Adrian Sutil,338,125.63166666666666,0.0
Adrian Sutil,339,100.88341071428572,10.0
Adrian Sutil,340,115.44708928571428,10.0
Adrian Sutil,341,88.137,16.0
Adrian Sutil,342,84.87596153846154,20.0
Adrian Sutil,343,92.70084482758621,22.0
Adrian Sutil,344,82.37668115942029,23.0
Adrian Sutil,345,106.31121052631578,31.0
Adrian Sutil,346,98.44484615384614,35.0
Adrian Sutil,347,81.26658461538462,35.0
Adrian Sutil,348,90.29666666666667,35.0
Adrian Sutil,349,121.66731818181819,45.0
Adrian Sutil,350,88.49988461538462,45.0
Adrian Sutil,351,118.13106557377048,47.0
Adrian Sutil,352,105.42329545454545,47.0
Adrian Sutil,353,198.61845652173915,47.0
Adrian Sutil,354,80.36417142857142,47.0
Adrian Sutil,355,109.73021818181819,47.0
Adrian Sutil,841,94.64550877192983,2.0
Adrian Sutil,842,106.45019642857143,2.0
Adrian Sutil,843,105.7992,2.0
Adrian Sutil,844,95.1040701754386,2.0
Adrian Sutil,845,92.66672307692306,2.0
Adrian Sutil,846,101.2325974025974,8.0
Adrian Sutil,847,262.51238775510205,8.0
Adrian Sutil,848,106.855,10.0
Adrian Sutil,849,103.86361538461539,10.0
Adrian Sutil,850,98.94236666666667,18.0
Adrian Sutil,851,94.99501470588235,18.0
Adrian Sutil,852,119.65013636363636,24.0
Adrian Sutil,853,107.258,24.0
Adrian Sutil,854,119.13275,28.0
Adrian Sutil,855,103.92215094339622,28.0
Adrian Sutil,856,108.24041818181819,28.0
Adrian Sutil,857,92.71457627118644,30.0
Adrian Sutil,858,107.43650909090908,34.0
Adrian Sutil,859,79.20335714285714,42.0
Adrian Sutil,880,94.28091379310344,6.0
Adrian Sutil,881,113.8087037037037,6.0
Adrian Sutil,882,107.80999999999999,6.0
Adrian Sutil,883,102.40731578947367,6.0
Adrian Sutil,884,91.816,6.0
Adrian Sutil,885,106.32734615384615,16.0
Adrian Sutil,886,80.6394347826087,17.0
Adrian Sutil,887,107.61136538461538,23.0
Adrian Sutil,888,102.20748333333333,23.0
Adrian Sutil,890,90.82636842105263,23.0
Adrian Sutil,891,115.72143181818183,25.0
Adrian Sutil,892,89.91334615384615,25.0
Adrian Sutil,893,118.65245901639345,26.0
Adrian Sutil,894,115.45786,26.0
Adrian Sutil,895,100.50661538461539,26.0
Adrian Sutil,896,92.44868333333334,28.0
Adrian Sutil,897,108.71569090909091,29.0
Adrian Sutil,899,79.46061428571429,29.0
Adrian Sutil,900,99.76521428571428,0.0
Adrian Sutil,901,111.43659375,0.0
Adrian Sutil,902,116.07882352941176,0.0
Adrian Sutil,903,120.58040000000001,0.0
Adrian Sutil,904,94.43826153846155,0.0
Adrian Sutil,905,88.14452173913044,0.0
Adrian Sutil,906,86.51239130434782,0.0
Adrian Sutil,907,75.92501428571428,0.0
Adrian Sutil,908,173.42333333333335,0.0
Adrian Sutil,909,86.39210638297872,0.0
Adrian Sutil,910,97.90324285714286,0.0
Adrian Sutil,911,117.25006818181818,0.0
Adrian Sutil,912,91.62592307692307,0.0
Adrian Sutil,913,123.725475,0.0
Adrian Sutil,914,159.43810000000002,0.0
Adrian Sutil,915,106.82763461538462,0.0
Adrian Sutil,917,77.73371428571429,0.0
Adrian Sutil,918,110.60487037037036,0.0
Mark Webber,1,99.23152631578948,0.0
Mark Webber,2,109.12758064516129,1.5
Mark Webber,3,126.32955357142858,9.5
Mark Webber,4,97.82145614035089,9.5
Mark Webber,5,88.68372727272728,15.5
Mark Webber,6,77.69246153846153,19.5
Mark Webber,7,89.50968965517241,27.5
Mark Webber,8,83.07526666666666,35.5
Mark Webber,9,96.72183333333334,45.5
Mark Webber,10,84.58231428571428,51.5
Mark Webber,11,101.68770175438596,51.5
Mark Webber,12,115.18077272727272,51.5
Mark Webber,13,88.0465576923077,51.5
Mark Webber,14,116.83642222222223,51.5
Mark Webber,15,104.36631372549019,51.5
Mark Webber,16,78.07156338028169,61.5
Mark Webber,17,102.9322,69.5
Mark Webber,19,99.04794642857144,2.0
Mark Webber,20,96.70952631578947,4.0
Mark Webber,21,89.92407575757575,8.0
Mark Webber,22,90.92551724137931,10.0
Mark Webber,23,95.55311842105263,15.0
Mark Webber,24,83.65251428571429,15.0
Mark Webber,25,79.29355714285714,18.0
Mark Webber,26,101.39438983050847,18.0
Mark Webber,27,83.91855000000001,18.0
Mark Webber,28,84.37001428571428,18.0
Mark Webber,29,102.54558928571429,18.0
Mark Webber,30,114.14022727272727,19.0
Mark Webber,31,98.85928301886793,20.0
Mark Webber,32,120.27803448275863,20.0
Mark Webber,33,81.68213432835822,21.0
Mark Webber,34,100.17544642857142,21.0
Mark Webber,35,80.71973239436619,21.0
Mark Webber,36,91.21770175438596,0.0
Mark Webber,37,100.50867857142858,0.0
Mark Webber,38,101.31714634146341,0.0
Mark Webber,39,90.26314285714285,0.0
Mark Webber,40,80.57641176470588,0.0
Mark Webber,41,89.63217142857144,0.0
Mark Webber,42,75.8533698630137,2.0
Mark Webber,43,79.46878260869565,2.0
Mark Webber,44,91.17525,2.0
Mark Webber,45,127.53386666666667,8.0
Mark Webber,46,83.27602857142857,8.0
Mark Webber,47,93.98155555555556,8.0
Mark Webber,48,90.44688679245284,8.0
Mark Webber,49,111.81147727272727,10.0
Mark Webber,50,113.15537777777779,10.0
Mark Webber,51,106.48357142857142,10.0
Mark Webber,52,75.9915,10.0
Mark Webber,53,95.23047368421052,3.0
Mark Webber,54,99.64186666666666,3.0
Mark Webber,55,101.69104545454546,3.0
Mark Webber,56,88.77782258064516,6.0
Mark Webber,57,103.21616666666667,6.0
Mark Webber,58,80.03656923076923,6.0
Mark Webber,59,77.97460416666667,6.0
Mark Webber,61,82.73708695652175,6.0
Mark Webber,63,87.78358490566038,6.0
Mark Webber,64,80.47016949152543,6.0
Mark Webber,65,121.734,6.0
Mark Webber,66,93.57338596491228,6.0
Mark Webber,67,86.12409433962264,6.0
Mark Webber,68,106.363125,7.0
Mark Webber,69,97.5218717948718,7.0
Mark Webber,70,103.205,7.0
Mark Webber,71,89.0218245614035,4.0
Mark Webber,72,98.64758333333333,4.0
Mark Webber,73,95.3198596491228,7.0
Mark Webber,74,86.2131935483871,9.0
Mark Webber,75,80.38442424242425,12.0
Mark Webber,76,81.20564102564103,18.0
Mark Webber,78,79.78670000000001,22.0
Mark Webber,80,80.83233823529412,22.0
Mark Webber,81,86.88761016949152,22.0
Mark Webber,82,94.36754545454546,22.0
Mark Webber,83,84.83046376811593,24.0
Mark Webber,84,97.4682,24.0
Mark Webber,85,86.0696923076923,24.0
Mark Webber,86,124.32868181818183,29.0
Mark Webber,87,119.57126666666667,29.0
Mark Webber,88,101.21671698113207,34.0
Mark Webber,89,107.68678571428572,36.0
Mark Webber,92,94.98669642857143,1.0
Mark Webber,93,85.71181967213116,1.0
Mark Webber,94,81.50059999999999,1.0
Mark Webber,95,101.76381818181818,1.0
Mark Webber,96,93.85511666666666,3.0
Mark Webber,97,94.4295,3.0
Mark Webber,98,86.1045,3.0
Mark Webber,99,78.15038571428572,3.0
Mark Webber,100,85.10668333333334,4.0
Mark Webber,101,76.90842424242425,7.0
Mark Webber,102,83.79333333333334,7.0
Mark Webber,104,86.32469811320755,7.0
Mark Webber,105,97.31874545454545,7.0
